"bingedr","frndalc","senseek","age","black","alcmovie","parentmont","cthhsz"
0,1,9,18,0,0.166529329427083,13,2.11999988555908
1,0,6,14,1,0.2265443359375,12,2.39000010490417
1,1,15,14,0,0.7063408203125,13,3.15000009536743
1,1,9,17,0,0.337508821614583,10,2.57999992370605
0,1,12,15,0,0.67598203125,10,2.25999999046326
0,1,14,15,0,0.635540364583333,11,2.39000010490417
1,1,11,17,0,0.556233138020833,12,2.71000003814697
1,1,16,17,0,0.528907161458333,9,2.5699999332428
0,1,15,15,0,0.37602900390625,11,2.97000002861023
0,1,12,18,0,0.152748763020833,10,2.30999994277954
0,1,9,15,0,0.333301497395833,10,2.5
0,1,8,NA,0,0.626486848958333,9,3.4300000667572
0,1,11,17,0,0.318964322916667,10,2.73000001907349
0,0,8,15,0,0.00729603474934896,12,4
1,1,8,NA,0,0.705366341145833,12,2.65000009536743
0,0,9,14,1,0.267997330729167,8,2.52999997138977
NA,NA,12.5,15,0,0.310166666666667,10,3.22000002861023
0,1,11,16,0,0.334861328125,10,2.9300000667572
0,1,13,18,1,0.391173828125,13,1.80999994277954
0,1,8,13,0,0.34670615234375,12,2.22000002861023
1,1,15,15,0,0.5492931640625,15,2.61999988555908
0,1,14,17,0,0.332373177083333,12,2.22000002861023
0,1,12,14,0,0.197657666015625,9,2.85999989509583
0,0,10,16,0,0.197543994140625,11,2.89000010490417
0,1,13,17,0,0.227919840494792,8,2.48000001907349
0,1,9,16,0,0.37842333984375,12,2.6800000667572
0,1,13,13,0,0.0867672688802083,12,2.60999989509583
0,1,12,16,0,0.204662825520833,15,2.71000003814697
0,0,13,14,1,0.666689518229167,7,2.29999995231628
0,1,11,16,0,0.513392838541667,8,2.24000000953674
1,1,11,18,0,0.276386490885417,13,2.8199999332428
0,1,13,16,0,0.216768668619792,7,2.38000011444092
0,1,14,17,0,0.371880826822917,8,3.35999989509583
0,1,11,15,0,0.5868705078125,11,3.35999989509583
0,1,7,17,0,0.311219498697917,10,1.98000001907349
0,1,11,16,0,0.211548160807292,10,2.20000004768372
1,1,15,15,0,0.745594856770833,8,2.95000004768372
0,1,7,17,0,0.719388151041667,13,2.47000002861023
1,1,14,15,0,0.489597493489583,8,2.86999988555908
0,1,13,15,0,0.702446484375,12,2.47000002861023
1,1,11,16,0,0.300890006510417,11,3.03999996185303
0,1,12,15,0,0.532282682291667,12,2.91000008583069
0,0,14,16,0,0.304461328125,11,3.14000010490417
0,0,10,16,1,0.458749674479167,10,2.33999991416931
1,1,11,16,0,0.416436002604167,9,4.67000007629395
0,0,14,15,0,0.227378173828125,12,2.98000001907349
0,1,6,14,0,0.401687825520833,12,2.45000004768372
0,1,17,15,1,0.706949348958333,13,3.08999991416931
0,0,11,15,0,0.149354524739583,12,2.96000003814697
0,1,11,14,1,0.284672819010417,6,2.32999992370605
0,1,13,15,0,0.233541666666667,12,3
0,1,11,17,1,0.33157265625,8,2.5
0,0,11,17,0,0.406185514322917,12,2.89000010490417
0,1,13,15,0,0.43332734375,9,2.8199999332428
0,0,11,15,0,0.269114664713542,12,3.14000010490417
0,0,10,14,0,0.0863530354817708,15,2.52999997138977
0,0,13,15,0,0.279940494791667,5,2.69000005722046
1,1,15,14,0,0.432359505208333,12,2.78999996185303
1,1,18,17,0,0.43840283203125,10,3.00999999046326
0,0,10,15,0,0.353825651041667,12,2.53999996185303
1,1,15,17,0,0.418115006510417,12,3.15000009536743
0,1,10,17,0,0.554066015625,13,3.01999998092651
0,1,20,15,0,0.184325325520833,9,2.39000010490417
1,1,12,17,0,0.455454329427083,8,2.51999998092651
0,1,9,17,0,0.252405826822917,9,2.71000003814697
0,0,14,16,0,0.113769767252604,13,2.5
0,1,9,16,0,0.599898502604167,12,2.64000010490417
1,1,14,18,0,0.402354817708333,6,2.35999989509583
1,1,14,16,0,0.263959163411458,11,2.49000000953674
0,1,13,18,0,0.228719840494792,11,3.57999992370605
0,1,10,17,0,0.271938167317708,12,1.95000004768372
0,1,9,17,1,0.48023115234375,13,2.66000008583069
0,0,10,14,0,0.125811149088542,10,3.41000008583069
0,1,12,18,0,0.470148990885417,5,2.96000003814697
0,0,9,16,0,0.0755076171875,12,2.75
0,1,9,18,0,0.397888834635417,10,3.25999999046326
0,1,12,NA,0,0.29801484375,14,2.58999991416931
1,1,6,16,0,0.490555338541667,12,3.17000007629395
0,1,17,17,0,0.705311002604167,11,2.63000011444092
0,1,8,15,1,0.205520003255208,12,2.50999999046326
0,0,14,16,0,0.172261669921875,10,2.94000005722046
1,1,12,16,0,0.674898177083333,11,3.16000008583069
0,0,6,14,0,0.40821083984375,12,2.25999999046326
0,1,11,13,0,0.47595966796875,9,2.89000010490417
0,1,13,16,0,0.125598551432292,12,2.5
0,1,17,16,0,0.131839046223958,7,3.36999988555908
0,1,15,15,0,0.679616471354167,11,2.27999997138977
0,0,11,14,0,0.0584435994466146,12,3.38000011444092
0,1,9,16,0,0.166304020182292,11,2.6800000667572
0,1,7,NA,0,0.078020263671875,11,2.3199999332428
0,1,11,15,1,0.69950234375,10,2.16000008583069
0,1,13,18,0,0.280069010416667,11,2.60999989509583
0,1,14,17,0,0.880054166666667,9,2.38000011444092
1,1,11,17,0,0.595785481770833,11,3.15000009536743
0,1,13,16,0,0.437346158854167,8,2.72000002861023
1,1,15,17,0,0.434088997395833,10,2.70000004768372
0,1,10,16,0,0.408830338541667,6,2.98000001907349
0,1,17,16,0,0.6876703125,11,3.30999994277954
0,1,12,16,0,0.446404817708333,13,2.75999999046326
0,1,17,14,0,0.499477180989583,8,2.70000004768372
1,1,12,14,0,0.549763151041667,8,2.51999998092651
0,0,11,13,0,0.246898160807292,11,2.58999991416931
1,1,14,18,0,0.306090657552083,11,2.97000002861023
0,1,16,15,0,0.284346842447917,13,2.47000002861023
1,1,12,18,0,0.505697330729167,4,2.24000000953674
0,1,8,16,0,0.4361341796875,10,2.61999988555908
0,1,10,14,0,0.24397099609375,10,2.53999996185303
1,1,15,16,0,0.6070634765625,15,3.02999997138977
1,1,13,14,0,0.446637337239583,10,2.17000007629395
0,1,12,15,0,0.7430306640625,10,3.09999990463257
0,0,16,15,0,0.0168973500569661,10,2.3199999332428
1,1,11,17,0,0.41637734375,9,3.44000005722046
0,1,12,14,0,0.494204817708333,13,2.3199999332428
0,1,12,16,0,0.550358138020833,10,2.99000000953674
0,1,15,17,0,0.509250651041667,15,2.42000007629395
1,1,11,18,0,0.39956767578125,7,2.82999992370605
0,0,9,15,0,0.114956982421875,9,2.74000000953674
0,1,12,14,0,0.39040966796875,12,2.22000002861023
1,1,13,18,0,0.709510481770833,6,2.73000001907349
1,1,15,NA,0,0.410521158854167,7,2.55999994277954
0,0,9,16,0,0.291283984375,12,2.54999995231628
0,0,13,14,0,0.291042838541667,12,2.30999994277954
1,1,12,14,0,0.659261848958333,11,2.50999999046326
0,0,12,14,0,0.41081201171875,10,2.71000003814697
0,1,15,14,0,0.227088167317708,12,3.17000007629395
0,1,12,17,0,0.13899072265625,10,5.09000015258789
1,1,16,18,0,0.387898828125,8,2.73000001907349
0,0,12,13,1,0.154690511067708,6,2.61999988555908
0,1,13,15,0,0.565019986979167,12,2.76999998092651
0,0,11,15,0,0.252618668619792,12,2.95000004768372
0,0,14,14,0,0.277108170572917,12,2.52999997138977
0,1,15,15,0,0.0777797688802083,9,2.32999992370605
0,0,11,14,0,0.073595068359375,10,2.57999992370605
0,1,11,13,1,0.261407503255208,9,2.48000001907349
0,1,11,17,0,0.271327327473958,13,2.96000003814697
0,1,10,14,0,0.422015494791667,14,2.4300000667572
0,1,17,13,0,0.229716829427083,4,3.07999992370605
0,1,7,15,0,0.14817998046875,12,2.60999989509583
0,1,9,17,0,0.2238455078125,12,3.08999991416931
0,1,12,16,0,0.41357451171875,6,2.91000008583069
1,1,11,18,0,0.254921663411458,13,2.39000010490417
0,0,5,13,0,0.128420068359375,12,3.05999994277954
1,1,10,17,0,0.366204329427083,3,2.40000009536743
1,0,16,17,0,0.7831341796875,12,2.32999992370605
1,1,17,14,0,0.155105126953125,12,2.09999990463257
0,1,11,14,0,0.0926400797526042,12,3.41000008583069
0,0,9,16,0,0.328573014322917,11,2.42000007629395
0,1,12,16,0,0.451632486979167,11,2.67000007629395
0,1,10,13,0,0.318003157552083,12,1.97000002861023
0,1,17,14,1,0.770846158854167,7,2.97000002861023
1,1,14,15,0,0.46530517578125,6,2.55999994277954
1,1,11,16,0,0.212965169270833,10,2.92000007629395
1,1,13,18,0,0.351491341145833,NA,3.32999992370605
0,1,9,15,0,0.6232681640625,12,2.86999988555908
0,1,13,16,0,0.5252080078125,11,3.45000004768372
1,1,14,17,0,0.346390006510417,9,2.44000005722046
0,0,10,13,0,0.6182646484375,12,2.77999997138977
1,1,11,15,0,0.958007161458333,8,2.17000007629395
1,1,11,18,0,0.220053662109375,8,2.50999999046326
0,1,13,18,1,0.111244116210937,12,2.52999997138977
0,1,13,17,0,0.1743294921875,12,2.22000002861023
0,0,6,15,0,0.192516341145833,12,3
0,1,11,16,0,0.214257828776042,13,2.35999989509583
0,1,13,14,0,0.29641650390625,13,2.53999996185303
0,0,10,14,0,0.161726302083333,12,2.5699999332428
0,1,11,14,0,0.2765568359375,11,2.77999997138977
0,0,7,15,0,0.1824306640625,12,2.26999998092651
0,1,12,17,0,0.329533170572917,14,2.95000004768372
1,1,18,17,0,0.5892796875,7,2.42000007629395
0,1,13,17,0,0.558916341145833,8,2.44000005722046
1,1,12,18,0,0.280967513020833,11,3.00999999046326
0,1,10,15,1,0.550675520833333,13,2.70000004768372
1,1,16,16,0,0.217626334635417,13,2.29999995231628
0,1,13,17,0,0.223661328125,10,2.80999994277954
0,1,15,16,0,0.742376171875,11,2.73000001907349
0,1,18,14,0,0.239473665364583,4,2.38000011444092
0,1,15,NA,0,0.43044365234375,10,2.5699999332428
1,1,12,17,0,0.341740494791667,9,2.32999992370605
0,1,11,15,0,0.618927669270833,12,2.36999988555908
0,1,10,15,0,0.43189150390625,9,2.1800000667572
1,1,16,17,0,0.13760849609375,10,2.85999989509583
1,1,18,16,0,0.283852994791667,10,2.72000002861023
0,1,13,14,0,0.29385048828125,12,2.98000001907349
0,1,8,17,0,0.224815673828125,12,4.36999988555908
0,0,12,15,0,0.120666365559896,11,3.9300000667572
0,0,11,17,0,0.291579166666667,13,2.32999992370605
1,1,15,18,0,0.22899833984375,11,2.66000008583069
0,1,13,14,0,0.848486653645833,8,2.65000009536743
0,1,10,18,0,0.568125,8,2.38000011444092
0,1,7,18,0,0.30455732421875,6,2.73000001907349
0,1,11,16,0,0.394717317708333,11,2.96000003814697
1,1,14,14,0,0.488086848958333,7,2.32999992370605
0,0,14,14,0,0.208033658854167,12,2.83999991416931
0,1,13,17,0,0.341798828125,11,NA
0,1,9,17,0,0.608225651041667,12,2.5699999332428
0,0,10,17,0,0.176581168619792,11,2.58999991416931
0,1,13,15,0,0.580616015625,9,2.69000005722046
1,1,16,15,0,0.799980338541667,7,2.78999996185303
0,1,9,16,0,0.113332666015625,11,2.75
0,1,15,18,0,1.21906666666667,13,3
0,1,13,15,0,0.16850849609375,12,3.48000001907349
1,1,9,17,0,0.412566666666667,12,2.66000008583069
0,1,9,17,0,0.474296484375,10,2.39000010490417
1,1,16,17,0,0.144441243489583,5,2.66000008583069
0,1,10,13,0,0.296421842447917,12,2.65000009536743
1,1,11,17,0,0.255851839192708,10,3.39000010490417
1,1,11,15,0,0.48032099609375,7,2.45000004768372
0,0,11,14,0,0.359564485677083,12,2.67000007629395
0,1,11,15,0,0.700799348958333,12,2.55999994277954
1,1,12,16,0,0.209841666666667,13,2.16000008583069
0,0,7,14,0,0.145178255208333,12,2.94000005722046
0,1,12,15,1,0.272595003255208,8,3.42000007629395
0,0,6,17,0,0.0924518310546875,13,1.77999997138977
0,1,9,14,0,0.713399348958333,12,2.48000001907349
1,1,12,16,0,0.437873502604167,9,2.45000004768372
0,1,12,17,0,0.295184342447917,10,2.85999989509583
1,1,14,17,0,0.362685319010417,11,2.3199999332428
0,1,18,18,0,0.138345865885417,13,NA
0,1,9,13,0,0.43101884765625,12,2.11999988555908
0,1,16,18,1,0.130783430989583,5,1.83000004291534
0,1,9,16,0,0.206824495442708,13,2.47000002861023
0,1,13,15,0,0.274294010416667,11,2.74000000953674
0,1,12,15,0,0.245502669270833,9,2.45000004768372
0,1,12,14,1,0.42394599609375,13,2.44000005722046
0,0,9,14,0,0.215772672526042,12,2.60999989509583
0,0,14,14,1,0.2161705078125,9,2.25999999046326
0,1,16,15,0,0.492426985677083,9,2.47000002861023
0,1,10,17,0,0.126898168945313,10,4.44999980926514
1,1,9,17,0,0.40914150390625,9,3.54999995231628
0,1,12,14,0,0.197403499348958,6,2.5
0,1,13,15,0,0.45634384765625,7,2.08999991416931
0,0,6,NA,0,0.0687743977864583,12,3.02999997138977
0,1,14,NA,0,0.436736165364583,12,2.27999997138977
0,0,7,NA,0,0.514367513020833,10,2.36999988555908
1,1,13,17,0,0.12720126953125,15,2.5699999332428
1,1,17,17,0,0.0854718505859375,9,1.99000000953674
1,1,8,NA,0,0.577031315104167,10,2.94000005722046
0,1,8,18,0,0.315680013020833,12,NA
0,1,13,16,0,0.08008955078125,13,4.23000001907349
0,0,8,18,0,0.0987233154296875,12,3.21000003814697
1,1,8,18,0,0.456426334635417,8,2.11999988555908
0,1,11,18,0,0.245729166666667,12,2.78999996185303
0,1,15,15,0,0.508251009114583,10,2.44000005722046
0,0,16,15,0,0.0816111490885417,11,2.40000009536743
0,1,12,15,0,0.677505143229167,7,2.91000008583069
1,1,18,16,0,0.272784000651042,8,2.59999990463257
0,1,13,16,0,0.32620400390625,11,2.96000003814697
1,1,13,17,0,0.107670882161458,11,2.46000003814697
0,1,12,17,0,0.324812174479167,10,2.61999988555908
0,1,12,14,0,0.44841884765625,12,2.55999994277954
0,1,13,15,0,0.43045732421875,12,2.39000010490417
0,0,12,14,0,0.0895618489583333,10,2.30999994277954
0,0,9,18,0,0.223104166666667,12,2.50999999046326
0,0,13,14,0,0.2126580078125,11,2.73000001907349
1,1,14,17,0,0.75945,10,2.17000007629395
0,1,15,17,0,0.305878678385417,9,1.62000000476837
0,0,8,18,0,0.1456369140625,10,2.47000002861023
0,0,11,15,0,0.0208375671386719,11,2.90000009536743
0,1,13,17,0,0.121882047526042,8,2.71000003814697
0,0,12,14,0,0.100697436523438,12,3
0,1,12,14,1,0.5416193359375,9,2.75999999046326
1,1,17,15,0,0.527001171875,12,2.61999988555908
1,1,15,18,0,0.596840364583333,11,2.74000000953674
0,1,14,15,1,0.478603157552083,10,3.20000004768372
0,1,10,16,0,0.153521435546875,12,4.28000020980835
0,1,12,17,0,0.505505826822917,13,3.54999995231628
0,1,11,16,0,0.510444661458333,12,2.51999998092651
1,1,19,16,0,0.557913346354167,9,2.67000007629395
0,1,15,15,0,0.29178115234375,10,2.90000009536743
0,0,9,14,0,0.140585042317708,12,2.47000002861023
0,1,16,14,0,0.520494173177083,12,2.73000001907349
1,1,14,16,0,0.220438492838542,12,3.35999989509583
0,0,11,15,1,0.196398160807292,12,2.40000009536743
0,1,11,15,0,0.361934993489583,12,2.32999992370605
0,1,15,15,0,0.33954482421875,9,2.90000009536743
0,0,11,14,0,0.598035481770833,9,2.55999994277954
1,1,10,17,0,0.13494453125,7,2.54999995231628
0,1,15,17,0,0.304509342447917,12,3.11999988555908
1,1,14,15,0,0.746152864583333,12,2.55999994277954
0,1,12,15,0,0.467569498697917,8,2.5
0,1,11,18,0,0.114325569661458,11,2.22000002861023
1,1,15,16,0,0.370020833333333,10,2.95000004768372
0,1,9,15,0,0.594010807291667,11,3.10999989509583
1,1,13,17,0,0.499271484375,9,2.75
0,1,11,14,0,0.472660677083333,12,2.36999988555908
0,1,11,17,0,0.34485966796875,11,2.6800000667572
0,0,12,15,0,0.147024755859375,9,2.73000001907349
1,1,11,17,0,0.188334993489583,12,2.88000011444092
0,1,13,17,0,0.243247005208333,12,2.99000000953674
0,1,13,15,0,0.197079329427083,11,3.05999994277954
0,1,11,15,0,0.276623665364583,9,2.59999990463257
1,1,20,15,0,0.175262174479167,11,2.22000002861023
0,1,10,17,0,0.237261669921875,11,2.55999994277954
0,0,10,15,0,0.0693940511067708,12,3.00999999046326
1,1,14,18,0,0.285156673177083,8,2.5
0,0,11,14,0,0.224622998046875,12,2.54999995231628
0,1,14,NA,0,0.331052994791667,9,2.45000004768372
0,0,11,16,0,0.614053841145833,12,2.65000009536743
0,0,10,14,0,0.4226705078125,12,2.78999996185303
0,1,13,13,0,0.267552994791667,9,2.63000011444092
0,1,8,14,0,0.440569498697917,12,2.77999997138977
0,1,9,16,0,0.397738151041667,12,2.65000009536743
0,1,10,14,0,0.567338802083333,13,2.48000001907349
0,0,8,15,0,0.334780989583333,12,2.83999991416931
1,1,13,16,0,0.864263671875,10,2.38000011444092
0,1,9,15,0,0.394021842447917,9,2.72000002861023
0,1,12,15,0,0.278980989583333,10,2.59999990463257
1,1,14,18,0,0.31193017578125,12,2.47000002861023
0,1,15,16,0,0.283958821614583,10,2.53999996185303
0,1,16,17,0,0.224229329427083,9,2.66000008583069
0,1,12,17,0,0.123737980143229,12,2.14000010490417
0,1,12,14,0,0.128460498046875,11,2.30999994277954
1,1,14,16,0,0.248227327473958,13,2.41000008583069
1,1,11,15,0,0.594117838541667,10,2.46000003814697
0,1,11,16,0,0.257202327473958,10,2.60999989509583
0,0,9,15,1,0.447900325520833,12,2.71000003814697
0,1,9,16,0,0.2491318359375,12,2.61999988555908
0,0,10,15,0,0.313953841145833,9,2.58999991416931
0,1,8,14,0,0.332093001302083,12,2.53999996185303
0,1,6,15,0,0.111081469726563,10,2.14000010490417
1,1,18,15,0,0.016031044514974,5,2.14000010490417
1,1,16,16,0,0.377158821614583,10,2.76999998092651
0,0,17,18,0,0.336885514322917,10,2.22000002861023
0,1,12,13,0,0.516140657552083,9,2.42000007629395
0,1,10,17,0,0.230409326171875,13,2.69000005722046
0,0,10,15,0,0.223536995442708,12,3.25999999046326
0,1,14,17,0,0.267453173828125,9,2.67000007629395
0,0,14,15,0,0.539516015625,11,2.82999992370605
1,1,8,17,0,0.409326171875,11,2.21000003814697
0,1,13,16,0,0.270661002604167,12,3.03999996185303
1,1,13,18,0,0.4284806640625,13,2.89000010490417
0,1,11,16,0,0.275039485677083,10,2.14000010490417
0,1,11,15,0,0.307477994791667,11,4.26000022888184
1,1,15,17,0,0.656597330729167,10,2.34999990463257
1,1,19,18,0,0.48281298828125,15,2.64000010490417
0,0,9,16,0,0.209659163411458,12,2.92000007629395
1,1,17,16,0,0.320563997395833,12,2.47000002861023
0,0,8,14,0,0.17188466796875,11,2.48000001907349
1,1,14,17,0,0.579143815104167,14,2.73000001907349
0,1,12,15,0,0.0238138509114583,12,2.99000000953674
0,1,13,17,0,0.491094986979167,9,2.64000010490417
0,1,15,18,0,0.794471809895833,14,2.88000011444092
0,1,9,18,0,0.153766943359375,10,2.80999994277954
0,0,14,15,0,0.5620431640625,10,2.74000000953674
1,1,14,16,0,0.477356510416667,7,3.35999989509583
0,1,12,15,0,0.63440546875,11,2.58999991416931
0,1,17,17,0,0.694007356770833,13,3.55999994277954
0,0,8,18,0,0.0435691324869792,9,2.66000008583069
1,1,13,17,0,0.345504166666667,10,2.23000001907349
0,1,13,18,0,0.376249674479167,11,2.75999999046326
1,1,17,17,0,0.388805826822917,12,2.91000008583069
1,1,13,17,0,0.646461328125,6,2.71000003814697
0,0,14,16,0,0.488561653645833,12,2.30999994277954
0,1,10,16,0,0.50143515625,11,2.22000002861023
0,0,14,13,0,0.161074772135417,12,2.58999991416931
0,1,11,15,0,0.389441178385417,9,2.90000009536743
0,1,12,14,0,0.373725651041667,11,2.33999991416931
1,1,16,17,0,0.161393147786458,9,4.38000011444092
0,0,11,14,0,0.103786433919271,12,2.64000010490417
1,1,9,14,0,0.202513997395833,5,3.24000000953674
0,1,9,17,0,0.485511490885417,14,2.48000001907349
1,1,15,16,0,0.34422783203125,8,2.61999988555908
1,1,11,17,0,0.134337931315104,9,2.5699999332428
0,0,9,17,0,0.228965673828125,13,2.35999989509583
1,1,11,16,0,0.234374674479167,10,2.97000002861023
0,1,10,16,0,0.5921318359375,10,2.60999989509583
0,1,20,17,0,0.062652099609375,11,3.13000011444092
1,1,18,17,0,0.424067838541667,9,2.57999992370605
0,1,9,18,0,0.31840634765625,12,2.24000000953674
1,1,13,14,0,0.390758658854167,11,2.4300000667572
0,1,13,13,0,0.150583821614583,9,3.03999996185303
1,1,20,17,0,0.560816145833333,11,3.0699999332428
0,1,8,18,0,0.174977327473958,11,2.21000003814697
0,0,14,14,0,0.212899674479167,12,2.25
0,1,14,14,0,0.139326123046875,12,2.36999988555908
0,1,13,16,0,0.0333451334635417,13,2.72000002861023
0,1,12,17,0,0.351194010416667,7,2.85999989509583
0,1,7,15,0,0.0672797159830729,12,4.09000015258789
0,1,11,17,1,0.48016083984375,12,2.69000005722046
1,1,13,16,0,0.198079166666667,11,2.16000008583069
1,1,10,18,0,0.640149153645833,4,2.57999992370605
1,1,11,14,0,0.0863366373697917,9,2.73000001907349
0,1,6,17,0,0.260619661458333,10,2.41000008583069
0,0,9,15,0,0.0418045491536458,10,2.60999989509583
0,1,17,16,0,0.297058333333333,7,3.04999995231628
0,0,13,16,0,0.222388330078125,10,3.4300000667572
0,1,13,18,0,0.5877091796875,9,3.00999999046326
0,1,11,16,0,0.128070035807292,11,2.57999992370605
0,1,12,18,0,0.182302506510417,11,2.44000005722046
0,1,11,14,0,0.172788834635417,12,2.3199999332428
1,1,16,16,0,0.31532548828125,8,4.1100001335144
0,1,10,17,0,0.545749837239583,10,1.95000004768372
0,1,10,16,0,0.460354166666667,10,2.63000011444092
1,1,11,16,0,0.470609505208333,9,2.25
0,0,10,16,0,0.155074479166667,12,2.73000001907349
0,1,11,16,0,0.417552669270833,11,2.83999991416931
0,1,12,15,0,0.342998990885417,10,2.75999999046326
0,1,10,17,0,0.393227506510417,10,2.53999996185303
0,1,11,14,0,0.428575325520833,11,2.94000005722046
0,1,16,15,0,0.318413834635417,10,2.88000011444092
1,1,11,15,1,0.581908138020833,12,2.51999998092651
1,1,9,18,0,0.546194140625,10,3.49000000953674
0,1,12,15,0,0.182854166666667,10,3.05999994277954
0,1,10,18,0,0.356547493489583,12,3.14000010490417
0,0,12,18,0,0.33468017578125,10,2.26999998092651
0,1,14,15,1,0.426812825520833,10,2.46000003814697
0,1,13,17,0,0.47230234375,12,2.42000007629395
0,1,12,15,0,0.267638167317708,10,3.09999990463257
0,1,8,17,0,0.153527555338542,11,2.96000003814697
0,1,13,18,0,0.21263466796875,7,2.6800000667572
0,1,14,15,0,0.347745833333333,11,3.69000005722046
0,1,10,16,1,0.272711328125,9,2.72000002861023
0,0,7,14,0,0.28780048828125,12,3.27999997138977
1,1,15,16,0,0.349871321614583,11,3.23000001907349
0,1,12,16,0,0.373509830729167,12,2.4300000667572
0,1,10,18,0,0.509631998697917,12,2.51999998092651
1,1,9,15,0,0.0963241536458333,11,2.85999989509583
1,1,16,18,0,0.418366341145833,8,3.38000011444092
1,1,18,16,0,0.546303645833333,9,3.76999998092651
0,1,18,16,0,0.613268815104167,12,2.57999992370605
0,0,10,14,0,0.247982503255208,8,2.20000004768372
0,1,13,16,0,0.161178938802083,12,3.04999995231628
0,1,11,18,0,0.298382845052083,NA,2.76999998092651
0,1,14,15,0,0.6466056640625,11,2.47000002861023
0,0,11,17,0,0.123242220052083,12,2.66000008583069
0,1,12,17,0,0.145974609375,15,2.85999989509583
0,1,11,15,0,0.284606510416667,10,3.05999994277954
0,0,5,18,0,0.187522998046875,12,2.66000008583069
1,1,13,18,0,0.883719140625,8,3.10999989509583
1,1,10,17,0,0.526808170572917,12,2.39000010490417
0,1,14,15,0,0.231978662109375,11,4.05000019073486
0,1,11,16,0,0.574323828125,12,2.97000002861023
0,1,15,17,0,0.36173466796875,11,2.07999992370605
0,0,10,14,0,0.29548466796875,9,3.28999996185303
0,1,14,15,0,0.255105159505208,11,2.92000007629395
0,1,10,16,0,0.48088232421875,14,2.75
0,0,12,14,0,0.225263492838542,12,2.8199999332428
0,1,6,13,0,0.28494482421875,12,3.09999990463257
1,1,15,17,0,0.481178157552083,8,2.40000009536743
1,1,14,18,0,0.325004166666667,8,2.70000004768372
0,1,10,16,0,0.255526334635417,10,2.40000009536743
0,0,9,14,0,0.123053670247396,12,2.69000005722046
1,1,11,16,0,0.225941829427083,12,3.05999994277954
1,1,13,16,0,0.514612662760417,12,2.44000005722046
1,1,14,16,0,0.476632486979167,4,2.5
1,1,9,18,0,0.42313017578125,9,2.30999994277954
0,1,12,15,0,0.246642659505208,11,2.71000003814697
0,1,14,16,0,0.080297802734375,10,2.52999997138977
0,0,6,17,0,0.033087217203776,12,2.58999991416931
1,1,7,15,0,0.606772981770833,11,2.71000003814697
0,1,9,16,0,0.553246484375,11,2.71000003814697
0,1,15,16,0,0.2501955078125,8,3.25
0,0,8,15,0,0.355919986979167,10,2.94000005722046
0,1,17,18,0,0.204747005208333,8,2.29999995231628
0,0,6,18,0,0.302321158854167,12,2.3199999332428
0,1,12,14,0,0.522527180989583,10,3.0699999332428
1,1,11,16,0,0.326935319010417,12,2.77999997138977
1,1,11,18,0,0.044518115234375,9,2.05999994277954
1,1,13,14,0,0.565486197916667,12,2.41000008583069
0,0,18,16,0,0.241766829427083,9,2.71000003814697
1,1,13,18,0,0.254810335286458,12,2.51999998092651
1,1,13,18,0,0.4339318359375,12,2.86999988555908
0,1,14,14,0,0.51519365234375,12,2.61999988555908
0,0,7,15,0,0.30251015625,12,2.59999990463257
0,1,14,14,0,0.619998502604167,8,3
0,1,10,17,0,0.5786103515625,13,2.67000007629395
1,1,17,17,0,0.799444986979167,3,2.74000000953674
1,1,10,18,0,0.145276774088542,9,1.42999994754791
0,0,9,14,0,0.118173950195313,7,2.98000001907349
0,0,8,14,0,0.18121083984375,12,2.25999999046326
1,1,12,16,0,0.496901334635417,10,1.99000000953674
1,1,9,18,1,0.507973502604167,14,2.5
0,0,12,14,0,0.245531168619792,12,2.77999997138977
0,1,13,15,0,0.48868583984375,6,2.85999989509583
0,1,8,18,0,0.0376155314127604,10,2.86999988555908
0,1,12,15,0,0.232116666666667,12,2.60999989509583
0,0,13,17,0,0.105321720377604,12,2.74000000953674
0,1,12,18,0,0.21807900390625,7,3.44000005722046
0,1,12,15,0,0.453,12,2.14000010490417
0,1,14,18,0,0.398803515625,10,2.90000009536743
1,1,13,17,0,0.702865494791667,12,2.4300000667572
0,0,12,15,0,0.503433984375,10,2.22000002861023
1,1,12,15,0,0.517753678385417,11,2.83999991416931
0,1,14,17,0,0.331676009114583,11,2.88000011444092
0,1,11,15,0,0,11,2.64000010490417
0,1,11,16,0,0.377874348958333,9,2.75
0,1,14,16,0,0.262857828776042,12,2.36999988555908
0,1,9,18,0,0.353918489583333,10,2.40000009536743
0,0,12,16,0,0.101776896158854,8,2.38000011444092
0,0,8,14,0,0.502473014322917,12,2.58999991416931
0,1,7,14,1,0.426495670572917,11,2.74000000953674
0,1,17,NA,0,0.04393408203125,12,3.47000002861023
0,0,10,17,0,0.0525289998372396,7,2.42000007629395
1,1,11,16,0,0.296577506510417,8,2.92000007629395
1,1,12,17,0,0.533790006510417,10,2.38000011444092
0,1,10,18,0,0.290396321614583,12,3.16000008583069
0,1,17,15,0,0.512099674479167,8,2.67000007629395
0,1,12,16,1,0.519323828125,10,3.07999992370605
1,1,13,18,0,0.277096321614583,9,2.47000002861023
1,1,11,17,0,0.395677180989583,12,2.5699999332428
1,1,12,16,0,0.153579720052083,13,2.5699999332428
0,0,8,16,0,0.3247841796875,12,2.04999995231628
0,1,12,15,0,0.407620345052083,12,2.6800000667572
