"CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY"
2015,1,3,510
2015,1,7,1500
2015,1,6,2120
2015,1,4,1819
2015,1,5,1400
2015,1,5,750
2015,1,4,1402
2015,1,4,1133
2015,1,5,1055
2015,1,5,1140
2015,1,5,1125
2015,1,2,1133
2015,1,6,125
2015,1,6,638
2015,1,6,1632
2015,1,7,2007
2015,1,5,907
2015,1,4,1246
2015,1,5,1140
2015,1,3,1844
2015,1,3,2149
2015,1,5,1604
2015,1,4,1605
2015,1,4,1818
2015,1,4,1640
2015,1,5,1805
2015,1,4,1841
2015,1,5,1607
2015,1,5,2045
2015,1,5,1900
2015,1,7,700
2015,1,5,2210
2015,1,4,2143
2015,1,5,2319
2015,1,6,55
2015,1,5,555
2015,1,6,35
2015,1,6,35
2015,1,7,1801
2015,1,4,952
2015,1,7,1046
2015,1,2,2352
2015,1,6,355
2015,1,5,1035
2015,1,5,1450
2015,1,6,718
2015,1,6,737
2015,1,6,945
2015,1,5,708
2015,1,4,1901
2015,1,6,1035
2015,1,5,1400
2015,1,3,859
2015,1,6,1325
2015,1,6,1443
2015,1,2,2007
2015,1,6,1515
2015,1,5,2220
2015,1,6,1610
2015,1,6,1535
2015,1,7,230
2015,1,7,2316
2015,1,6,1755
2015,1,6,1732
2015,1,5,1915
2015,1,7,618
2015,1,6,206
2015,1,6,2338
2015,1,7,100
2015,1,7,335
2015,1,7,239
2015,1,7,32
2015,1,4,1224
2015,1,1,2242
2015,1,4,738
2015,1,5,1115
2015,1,6,1534
2015,1,7,815
2015,1,6,917
2015,1,7,830
2015,1,7,909
2015,1,4,2115
2015,1,6,1410
2015,1,7,1245
2015,1,3,1220
2015,1,7,1115
2015,1,7,1114
2015,1,6,1318
2015,1,7,1407
2015,1,7,1604
2015,1,7,1411
2015,1,7,1508
2015,1,7,1734
2015,1,7,1810
2015,1,6,1007
2015,1,5,1015
2015,1,7,1505
2015,1,7,2125
2015,1,7,1653
2015,1,7,135
2015,1,7,412
2015,1,1,240
2015,1,7,2331
2015,1,7,310
2015,1,1,222
2015,1,1,144
2015,1,1,153
2015,1,7,1625
2015,1,3,712
2015,1,1,640
2015,1,3,635
2015,1,7,1345
2015,1,7,1134
2015,1,6,1920
2015,1,7,2150
2015,1,1,1223
2015,1,1,1415
2015,1,2,1711
2015,1,7,0
2015,1,7,2050
2015,1,3,705
2015,1,1,1515
2015,1,6,918
2015,1,5,1150
2015,1,7,625
2015,1,7,625
2015,1,5,1332
2015,1,5,557
2015,1,5,642
2015,1,6,735
2015,1,6,1720
2015,1,1,1808
2015,1,1,1514
2015,1,6,1500
2015,1,1,1849
2015,1,1,1745
2015,1,1,2210
2015,1,7,45
2015,1,1,424
2015,1,1,2221
2015,1,1,114
2015,1,1,310
2015,1,1,304
2015,1,7,2247
2015,1,4,952
2015,1,2,755
2015,1,7,845
2015,1,7,938
2015,1,2,758
2015,1,1,1426
2015,1,2,936
2015,1,2,859
2015,1,2,1026
2015,1,2,1112
2015,1,6,705
2015,1,7,644
2015,1,7,700
2015,1,6,1345
2015,1,2,1140
2015,1,1,1853
2015,1,2,1800
2015,1,2,1525
2015,1,2,1810
2015,1,2,1820
2015,1,2,1950
2015,1,2,1810
2015,1,2,1959
2015,1,6,430
2015,1,2,2340
2015,1,2,2055
2015,1,3,227
2015,1,3,136
2015,1,3,623
2015,1,7,800
2015,1,7,740
2015,1,2,1845
2015,1,1,1900
2015,1,2,2007
2015,1,3,740
2015,1,5,1040
2015,1,6,755
2015,1,3,741
2015,1,3,818
2015,1,3,1051
2015,1,2,125
2015,1,3,908
2015,1,3,1230
2015,1,3,1335
2015,1,3,1408
2015,1,3,1528
2015,1,3,1645
2015,1,7,2025
2015,1,3,342
2015,1,2,1757
2015,1,3,500
2015,1,2,1626
2015,1,3,1430
2015,1,3,1756
2015,1,3,1803
2015,1,3,1932
2015,1,2,1214
2015,1,3,1455
2015,1,3,1819
2015,1,3,1430
2015,1,4,216
2015,1,4,50
2015,1,6,1701
2015,1,6,1828
2015,1,7,1932
2015,1,1,1342
2015,1,7,630
2015,1,7,730
2015,1,3,357
2015,1,3,603
2015,1,4,636
2015,1,4,750
2015,1,4,947
2015,1,2,1057
2015,1,4,957
2015,1,4,956
2015,1,4,1000
2015,1,4,1000
2015,1,4,1025
2015,1,4,1010
2015,1,3,1315
2015,1,4,1053
2015,1,4,1145
2015,1,1,1139
2015,1,4,756
2015,1,4,1125
2015,1,4,1050
2015,1,4,1315
2015,1,4,1525
2015,1,3,1526
2015,1,4,1725
2015,1,7,1440
2015,1,4,1655
2015,1,4,1150
2015,1,7,2322
2015,1,4,1750
2015,1,1,144
2015,1,1,1130
2015,1,4,1630
2015,1,4,1907
2015,1,4,1951
2015,1,4,1930
2015,1,4,2020
2015,1,3,2320
2015,1,4,125
2015,1,4,2300
2015,1,3,307
2015,1,6,1906
2015,1,4,2330
2015,1,7,725
2015,1,3,1753
2015,1,2,1651
2015,1,7,315
2015,1,4,806
2015,1,5,835
2015,1,5,813
2015,1,4,1238
2015,1,3,814
2015,1,4,1005
2015,1,5,1518
2015,1,5,844
2015,1,5,1710
2015,1,5,1930
2015,1,5,435
2015,1,5,2035
2015,1,2,1757
2015,1,5,2204
2015,1,5,1807
2015,1,5,511
2015,1,3,1431
2015,1,6,1
2015,1,6,206
2015,1,6,132
2015,1,3,1009
2015,1,4,1006
2015,1,3,721
2015,1,3,1254
2015,1,6,1022
2015,1,6,1148
2015,1,5,1836
2015,1,5,1926
2015,1,6,1652
2015,1,6,1642
2015,1,6,1650
2015,1,6,2000
2015,1,6,1925
2015,1,6,2312
2015,1,7,159
2015,1,6,2335
2015,1,7,218
2015,1,7,110
2015,1,7,36
2015,1,6,1315
2015,1,6,1130
2015,1,7,606
2015,1,5,1407
2015,1,7,745
2015,1,6,1252
2015,1,6,1130
2015,1,7,300
2015,1,7,932
2015,1,2,1635
2015,1,7,1138
2015,1,7,1258
2015,1,6,1642
2015,1,6,1950
2015,1,4,1122
2015,1,5,2219
2015,1,6,1825
2015,1,7,1455
2015,1,7,758
2015,1,6,1957
2015,1,6,1602
2015,1,7,1613
2015,1,7,125
2015,1,7,2012
2015,1,7,1918
2015,1,7,1759
2015,1,7,139
2015,1,7,2340
2015,1,1,101
2015,1,1,130
2015,1,7,740
2015,1,4,2249
2015,1,5,1751
2015,1,3,1535
2015,1,6,1521
2015,1,6,1842
2015,1,4,2222
2015,1,4,743
2015,1,4,1115
2015,1,7,605
2015,1,3,1300
2015,1,4,2300
2015,1,1,1040
2015,1,1,1310
2015,1,7,1730
2015,1,1,1439
2015,1,1,225
2015,1,2,1832
2015,1,1,1532
2015,1,5,2028
2015,1,6,1610
2015,1,7,1928
2015,1,4,1523
2015,1,4,851
2015,1,5,1645
2015,1,5,1831
2015,1,6,1326
2015,1,1,558
2015,1,1,1930
2015,1,1,2139
2015,1,1,2152
2015,1,1,2100
2015,1,7,320
2015,1,4,1039
2015,1,1,2200
2015,1,2,4
2015,1,1,2240
2015,1,2,25
2015,1,7,520
2015,1,2,235
2015,1,2,510
2015,1,4,1135
2015,1,2,427
2015,1,1,1328
2015,1,1,1200
2015,1,2,800
2015,1,2,845
2015,1,2,856
2015,1,2,820
2015,1,2,824
2015,1,2,901
2015,1,2,1027
2015,1,2,1040
2015,1,2,1107
2015,1,2,1100
2015,1,2,1120
2015,1,2,1044
2015,1,2,1030
2015,1,2,945
2015,1,2,1056
2015,1,2,1110
2015,1,2,830
2015,1,2,1100
2015,1,2,1027
2015,1,2,1215
2015,1,2,1100
2015,1,2,1155
2015,1,2,1045
2015,1,1,1340
2015,1,2,1210
2015,1,1,2000
2015,1,2,1410
2015,1,2,1815
2015,1,2,1730
2015,1,2,1727
2015,1,2,1720
2015,1,2,1640
2015,1,2,1823
2015,1,2,1725
2015,1,2,1740
2015,1,1,948
2015,1,2,1749
2015,1,2,1918
2015,1,2,1910
2015,1,1,2110
2015,1,2,1815
2015,1,2,1720
2015,1,2,1721
2015,1,2,1745
2015,1,2,2029
2015,1,2,1713
2015,1,2,1435
2015,1,2,1912
2015,1,2,2108
2015,1,2,2040
2015,1,4,245
2015,1,2,1523
2015,1,2,630
2015,1,2,1148
2015,1,2,1628
2015,1,2,1258
2015,1,2,930
2015,1,2,1000
2015,1,2,1245
2015,1,3,740
2015,1,2,1235
2015,1,7,1424
2015,1,2,1145
2015,1,2,1135
2015,1,3,945
2015,1,3,719
2015,1,1,2155
2015,1,3,1125
2015,1,3,725
2015,1,3,1145
2015,1,4,1126
2015,1,2,1325
2015,1,2,1930
2015,1,3,1446
2015,1,6,2127
2015,1,3,1530
2015,1,1,1500
2015,1,3,1716
2015,1,2,2100
2015,1,1,2045
2015,1,6,745
2015,1,7,318
2015,1,2,822
2015,1,1,1503
2015,1,3,1910
2015,1,1,2152
2015,1,2,530
2015,1,2,920
2015,1,2,1045
2015,1,2,1245
2015,1,2,1329
2015,1,6,1024
2015,1,3,1833
2015,1,2,2155
2015,1,2,1848
2015,1,3,1232
2015,1,2,1743
2015,1,3,1625
2015,1,7,1241
2015,1,3,2121
2015,1,7,242
2015,1,6,2325
2015,1,1,46
2015,1,1,425
2015,1,3,635
2015,1,7,137
2015,1,4,235
2015,1,3,154
2015,1,3,1921
2015,1,2,1024
2015,1,4,820
2015,1,4,714
2015,1,4,810
2015,1,4,745
2015,1,4,1039
2015,1,4,950
2015,1,3,1256
2015,1,4,1115
2015,1,4,910
2015,1,4,1054
2015,1,4,1100
2015,1,4,1214
2015,1,4,730
2015,1,4,1210
2015,1,4,711
2015,1,4,1420
2015,1,3,1705
2015,1,2,1756
2015,1,2,1652
2015,1,4,1732
2015,1,3,1700
2015,1,1,2033
2015,1,4,1608
2015,1,2,1647
2015,1,4,1814
2015,1,4,1854
2015,1,4,1654
2015,1,4,1705
2015,1,4,1701
2015,1,3,2150
2015,1,4,2248
2015,1,4,132
2015,1,4,530
2015,1,1,119
2015,1,2,252
2015,1,4,856
2015,1,3,1420
2015,1,5,732
2015,1,1,2140
2015,1,5,903
2015,1,2,900
2015,1,5,752
2015,1,4,1202
2015,1,5,857
2015,1,2,1024
2015,1,5,835
2015,1,4,1120
2015,1,5,945
2015,1,6,1648
2015,1,4,1631
2015,1,5,1047
2015,1,5,1130
2015,1,5,730
2015,1,6,1830
2015,1,5,1344
2015,1,5,1406
2015,1,5,1407
2015,1,5,1600
2015,1,5,1557
2015,1,1,1500
2015,1,5,1547
2015,1,5,1735
2015,1,2,1500
2015,1,3,1052
2015,1,5,1700
2015,1,2,1741
2015,1,5,1804
2015,1,5,1930
2015,1,4,1604
2015,1,5,1839
2015,1,5,2041
2015,1,5,2115
2015,1,5,635
2015,1,5,642
2015,1,5,1838
2015,1,4,2349
2015,1,6,12
2015,1,6,50
2015,1,6,30
2015,1,6,215
2015,1,6,225
2015,1,7,359
2015,1,6,20
2015,1,6,28
2015,1,2,924
2015,1,5,910
2015,1,7,1509
2015,1,6,553
2015,1,2,1145
2015,1,5,910
2015,1,5,1149
2015,1,5,941
2015,1,6,703
2015,1,6,635
2015,1,6,850
2015,1,2,1620
2015,1,6,1020
2015,1,6,1029
2015,1,6,805
2015,1,6,1033
2015,1,6,905
2015,1,6,805
2015,1,6,1403
2015,1,6,530
2015,1,3,1800
2015,1,6,1821
2015,1,6,1548
2015,1,7,948
2015,1,4,1458
2015,1,6,1843
2015,1,4,759
2015,1,5,1331
2015,1,5,1445
2015,1,6,1630
2015,1,6,1809
2015,1,6,1741
2015,1,6,1752
2015,1,6,1824
2015,1,6,1950
2015,1,6,516
2015,1,6,1845
2015,1,7,10
2015,1,7,222
2015,1,6,2202
2015,1,6,2250
2015,1,7,143
2015,1,7,335
2015,1,7,332
2015,1,6,645
2015,1,5,1143
2015,1,6,1415
2015,1,6,1135
2015,1,6,1419
2015,1,6,750
2015,1,4,735
2015,1,7,1246
2015,1,4,1801
2015,1,7,1149
2015,1,6,1711
2015,1,7,1406
2015,1,3,1407
2015,1,7,1517
2015,1,7,1611
2015,1,6,2247
2015,1,4,1514
2015,1,6,34
2015,1,6,713
2015,1,6,1950
2015,1,6,354
2015,1,7,1810
2015,1,7,1804
2015,1,7,501
2015,1,7,2055
2015,2,1,106
2015,2,1,220
2015,2,1,241
2015,1,6,645
2015,2,1,415
2015,1,5,1403
2015,2,1,630
2015,1,7,1400
2015,1,7,1345
2015,1,5,1358
2015,2,1,947
2015,1,6,941
2015,2,1,1000
2015,2,1,1229
2015,2,1,1300
2015,2,1,1311
2015,2,1,1415
2015,2,1,1412
2015,1,7,1632
2015,2,1,1541
2015,2,1,1704
2015,1,6,823
2015,1,5,423
2015,1,2,1326
2015,1,4,900
2015,1,6,620
2015,2,1,1629
2015,1,6,1608
2015,2,1,1938
2015,2,1,2257
2015,2,1,2256
2015,1,7,336
2015,2,1,540
2015,2,2,201
2015,2,2,240
2015,1,6,2340
2015,2,2,448
2015,2,1,1252
2015,1,5,842
2015,1,5,1123
2015,1,7,1658
2015,2,1,1855
2015,1,1,400
2015,1,7,1200
2015,2,2,655
2015,2,2,703
2015,2,2,804
2015,1,4,1822
2015,2,2,704
2015,2,1,1330
2015,2,2,827
2015,2,2,913
2015,1,5,1427
2015,2,1,1335
2015,2,2,911
2015,2,1,919
2015,2,1,1734
2015,2,2,848
2015,2,2,1140
2015,2,2,705
2015,2,1,1420
2015,2,2,1447
2015,2,2,1518
2015,2,2,1520
2015,1,7,1802
2015,2,2,1642
2015,2,1,2118
2015,1,3,1506
2015,1,6,1705
2015,1,1,605
2015,1,2,1704
2015,1,5,1449
2015,2,1,1330
2015,2,2,1745
2015,1,6,1745
2015,2,2,1910
2015,1,7,834
2015,2,1,1425
2015,2,2,2038
2015,2,2,2024
2015,2,2,1840
2015,2,2,2142
2015,2,2,2020
2015,1,6,152
2015,2,1,250
2015,2,1,150
2015,2,1,440
2015,2,1,529
2015,2,2,2305
2015,2,2,330
2015,2,2,649
2015,1,3,45
2015,1,2,1700
2015,2,1,1338
2015,2,1,1320
2015,1,4,2210
2015,1,7,1641
2015,1,7,1645
2015,1,7,1401
2015,1,1,100
2015,1,6,1204
2015,1,3,1251
2015,1,1,755
2015,1,4,1508
2015,1,4,1555
2015,1,5,716
2015,1,5,1330
2015,1,5,1904
2015,1,6,1823
2015,1,6,1759
2015,1,7,1815
2015,2,1,1342
2015,2,2,1235
2015,2,3,742
2015,2,3,742
2015,2,1,1345
2015,1,7,630
2015,2,3,1124
2015,1,1,1248
2015,1,7,1525
2015,2,3,800
2015,2,3,1220
2015,2,3,948
2015,2,3,1400
2015,1,7,1954
2015,2,2,2108
2015,2,2,2040
2015,1,7,1632
2015,1,7,2144
2015,2,1,2336
2015,1,7,910
2015,2,2,236
2015,2,2,26
2015,2,1,2205
2015,2,3,1737
2015,1,5,2045
2015,2,3,1940
2015,1,6,2032
2015,2,3,724
2015,2,2,2304
2015,2,4,140
2015,2,1,231
2015,1,3,1430
2015,1,4,1434
2015,1,3,1819
2015,2,3,1602
2015,1,4,2227
2015,1,7,1448
2015,2,1,933
2015,2,1,1310
2015,1,5,703
2015,2,3,1330
2015,2,4,750
2015,2,4,930
2015,1,5,1027
2015,2,4,1030
2015,2,4,1118
2015,2,4,1129
2015,1,4,1628
2015,1,6,1926
2015,2,4,1201
2015,2,4,1224
2015,2,4,1250
2015,2,4,1244
2015,2,4,1528
2015,2,3,749
2015,1,3,1332
2015,2,1,643
2015,2,1,2134
2015,1,5,740
2015,1,6,1150
2015,2,1,742
2015,2,4,1655
2015,2,4,1902
2015,1,3,1731
2015,1,7,2010
2015,1,2,1149
2015,1,4,1322
2015,2,5,119
2015,2,5,143
2015,2,4,600
2015,2,5,228
2015,2,5,224
2015,2,5,28
2015,2,5,318
2015,2,5,27
2015,1,5,1625
2015,1,3,1510
2015,1,3,1648
2015,1,2,1125
2015,2,1,1242
2015,2,1,1254
2015,2,3,1726
2015,1,7,1549
2015,1,1,1738
2015,2,1,1515
2015,2,1,1427
2015,2,5,738
2015,2,1,1919
2015,2,4,1426
2015,1,2,1015
2015,2,5,715
2015,2,5,750
2015,2,5,830
2015,2,5,915
2015,2,4,1552
2015,2,5,1000
2015,1,2,1353
2015,2,3,1030
2015,2,5,1440
2015,2,5,1600
2015,2,5,1551
2015,2,5,1622
2015,2,5,1724
2015,2,5,1600
2015,2,5,1651
2015,1,6,904
2015,1,4,1037
2015,1,3,555
2015,1,1,2256
2015,2,4,2108
2015,1,6,515
2015,2,5,1546
2015,2,5,1921
2015,2,5,1940
2015,2,5,1722
2015,1,4,2332
2015,2,5,26
2015,1,6,1757
2015,2,5,431
2015,2,6,351
2015,2,4,2350
2015,2,2,1630
2015,2,2,1813
2015,2,2,2124
2015,1,7,254
2015,1,7,1534
2015,1,6,1115
2015,2,1,1331
2015,2,6,754
2015,2,6,713
2015,2,1,1304
2015,2,6,823
2015,2,5,827
2015,2,6,1131
2015,2,6,1201
2015,2,6,1149
2015,2,6,1340
2015,2,3,2030
2015,2,5,1846
2015,2,3,1915
2015,2,6,1735
2015,2,6,1700
2015,2,1,2144
2015,2,3,640
2015,2,6,2243
2015,2,6,724
2015,2,6,2339
2015,1,6,207
2015,2,4,702
2015,2,7,414
2015,1,2,1757
2015,1,4,1025
2015,2,2,1415
2015,2,4,1534
2015,2,4,1812
2015,2,5,746
2015,2,6,1458
2015,1,7,949
2015,2,6,1838
2015,2,5,1639
2015,2,7,1345
2015,2,5,1658
2015,2,1,700
2015,2,7,1600
2015,2,7,1541
2015,2,7,1615
2015,2,7,1730
2015,2,7,1620
2015,1,5,1328
2015,1,6,1652
2015,1,6,1803
2015,2,6,1425
2015,2,6,1750
2015,2,5,150
2015,2,7,1912
2015,2,6,2106
2015,2,7,625
2015,2,7,1752
2015,2,7,2130
2015,2,7,2115
2015,2,1,139
2015,2,1,218
2015,1,4,2341
2015,2,1,308
2015,2,7,445
2015,2,7,20
2015,2,5,940
2015,2,7,2200
2015,2,4,1420
2015,3,4,907
2015,2,1,1100
2015,2,1,1238
2015,2,1,1202
2015,2,1,1432
2015,2,4,1735
2015,2,3,1709
2015,2,7,2236
2015,2,1,1532
2015,2,4,2018
2015,2,2,1700
2015,2,4,1957
2015,2,1,1805
2015,2,3,1851
2015,2,1,1500
2015,2,1,2225
2015,2,1,2025
2015,2,2,29
2015,2,7,2030
2015,2,2,125
2015,2,6,555
2015,1,3,1845
2015,2,6,647
2015,2,7,334
2015,1,7,755
2015,1,4,1708
2015,1,4,1809
2015,1,7,1544
2015,2,2,2034
2015,2,4,153
2015,2,6,1727
2015,2,7,1938
2015,2,1,930
2015,2,2,732
2015,2,1,300
2015,2,6,1935
2015,2,2,904
2015,2,1,1406
2015,2,6,1213
2015,2,2,952
2015,2,2,1055
2015,2,2,1130
2015,2,2,800
2015,2,6,1008
2015,2,2,1640
2015,2,3,2030
2015,2,2,1735
2015,2,5,2046
2015,2,2,1848
2015,2,2,1920
2015,2,2,1945
2015,2,5,1920
2015,2,2,2043
2015,2,2,1855
2015,2,2,2041
2015,2,1,229
2015,1,3,1800
2015,2,6,2305
2015,2,5,645
2015,2,1,834
2015,2,2,611
2015,2,6,1755
2015,2,2,824
2015,2,7,1335
2015,2,3,720
2015,2,6,1355
2015,2,2,1345
2015,2,3,845
2015,2,1,1412
2015,2,3,925
2015,2,7,259
2015,2,1,2002
2015,2,3,1200
2015,2,3,1152
2015,2,3,1530
2015,1,6,912
2015,1,7,1355
2015,2,1,2145
2015,2,2,1905
2015,1,3,333
2015,1,5,1125
2015,2,4,800
2015,2,3,1640
2015,1,6,1700
2015,2,7,1035
2015,2,7,2206
2015,2,2,846
2015,2,3,1823
2015,2,3,1845
2015,2,3,1832
2015,2,3,1638
2015,2,3,1925
2015,2,3,2154
2015,2,4,340
2015,1,7,149
2015,2,6,1700
2015,1,7,407
2015,2,6,544
2015,2,6,1321
2015,2,2,1757
2015,2,4,800
2015,2,4,840
2015,2,4,815
2015,2,7,1750
2015,2,4,1353
2015,2,3,748
2015,2,4,1510
2015,2,4,1550
2015,2,4,1500
2015,1,7,1948
2015,2,1,902
2015,2,4,1830
2015,2,4,1900
2015,2,4,1741
2015,2,4,140
2015,2,5,231
2015,2,5,201
2015,2,5,515
2015,2,2,37
2015,2,3,1432
2015,2,4,1300
2015,2,4,702
2015,2,5,722
2015,2,5,910
2015,2,1,809
2015,2,5,658
2015,2,5,1036
2015,2,2,756
2015,2,5,1110
2015,2,5,1147
2015,2,5,945
2015,2,3,1332
2015,2,5,1217
2015,2,5,1307
2015,2,5,1044
2015,2,5,257
2015,2,5,1340
2015,2,5,1440
2015,2,5,1650
2015,2,4,1901
2015,2,1,930
2015,2,5,1639
2015,2,5,1800
2015,2,4,630
2015,2,5,1600
2015,2,1,315
2015,2,5,814
2015,2,5,529
2015,1,7,245
2015,2,5,636
2015,2,6,213
2015,2,7,1842
2015,1,1,220
2015,1,1,2354
2015,2,4,1340
2015,2,5,1354
2015,2,4,915
2015,2,5,905
2015,2,5,910
2015,2,5,1414
2015,2,6,1220
2015,2,6,1350
2015,2,6,1546
2015,2,7,1233
2015,2,6,1636
2015,2,6,1700
2015,2,6,1952
2015,2,6,1505
2015,2,6,644
2015,2,4,1500
2015,2,6,535
2015,2,7,303
2015,2,6,550
2015,2,7,310
2015,2,3,1836
2015,2,4,1827
2015,1,7,620
2015,1,6,1952
2015,2,6,1439
2015,2,6,1021
2015,2,6,1230
2015,2,5,1227
2015,2,7,1105
2015,2,7,943
2015,2,6,1436
2015,2,7,930
2015,2,7,1316
2015,1,5,1807
2015,2,7,1525
2015,2,7,1543
2015,2,7,1449
2015,2,7,1531
2015,2,7,1510
2015,2,7,1440
2015,2,7,1505
2015,2,3,20
2015,2,7,1645
2015,2,7,1416
2015,2,7,1642
2015,2,7,1719
2015,2,7,1713
2015,2,7,1455
2015,2,6,1912
2015,2,7,1743
2015,2,4,1309
2015,2,7,1845
2015,2,6,1653
2015,2,7,2005
2015,2,7,1930
2015,2,7,1904
2015,2,7,1923
2015,2,7,2340
2015,2,7,1904
2015,2,1,318
2015,2,7,443
2015,2,7,1740
2015,2,7,1433
2015,2,7,1440
2015,2,1,800
2015,2,6,1151
2015,2,1,900
2015,2,7,1428
2015,2,1,1012
2015,1,1,1259
2015,2,1,930
2015,2,1,1020
2015,2,1,1138
2015,2,1,1025
2015,2,1,1024
2015,2,6,1201
2015,2,7,910
2015,2,1,1303
2015,2,1,1039
2015,2,1,1348
2015,2,6,2049
2015,2,1,1405
2015,2,1,1446
2015,2,1,1553
2015,2,6,1016
2015,2,1,1900
2015,1,3,1833
2015,2,7,822
2015,1,7,610
2015,1,7,712
2015,1,2,1633
2015,1,7,713
2015,1,6,430
2015,2,7,339
2015,2,7,1440
2015,2,7,1945
2015,2,7,1854
2015,2,7,1606
2015,2,1,1943
2015,2,1,1912
2015,2,1,1928
2015,2,1,1451
2015,2,7,208
2015,2,1,650
2015,2,1,2317
2015,2,7,1730
2015,2,1,2345
2015,2,4,1405
2015,2,7,320
2015,2,1,155
2015,2,2,443
2015,2,2,23
2015,2,2,320
2015,1,4,645
2015,2,5,1650
2015,2,2,745
2015,2,2,646
2015,2,2,807
2015,2,7,1409
2015,2,2,653
2015,2,2,848
2015,2,2,940
2015,2,2,740
2015,2,5,756
2015,2,2,738
2015,2,2,915
2015,2,2,1130
2015,2,2,1100
2015,2,2,1015
2015,2,2,1140
2015,2,2,1130
2015,2,2,1250
2015,2,2,1430
2015,2,2,1512
2015,2,2,1553
2015,2,2,1545
2015,2,7,2150
2015,2,6,1516
2015,2,7,1710
2015,1,1,230
2015,1,4,618
2015,2,2,1737
2015,2,7,1959
2015,2,1,219
2015,2,2,1801
2015,2,2,1800
2015,2,1,152
2015,2,2,536
2015,2,2,637
2015,2,2,640
2015,2,2,2319
2015,2,1,1915
2015,2,2,2230
2015,2,1,2227
2015,2,3,138
2015,2,2,2331
2015,2,2,1322
2015,2,1,1136
2015,1,2,1235
2015,1,2,1243
2015,1,3,1310
2015,1,6,236
2015,2,4,1900
2015,2,7,1832
2015,2,1,1605
2015,2,1,730
2015,2,2,1419
2015,2,3,620
2015,2,2,1448
2015,2,3,717
2015,2,7,1418
2015,2,5,704
2015,2,2,1145
2015,2,3,750
2015,2,3,902
2015,2,3,1025
2015,1,4,2200
2015,2,7,1647
2015,2,2,1023
2015,2,1,1419
2015,2,3,1430
2015,2,2,2100
2015,5,1,2200
2015,2,3,330
2015,2,3,1537
2015,2,3,1620
2015,2,3,1412
2015,2,3,1500
2015,2,3,1542
2015,2,3,1444
2015,2,6,1500
2015,2,3,1513
2015,2,3,1800
2015,2,3,1916
2015,2,3,1905
2015,2,3,535
2015,2,3,2213
2015,2,3,627
2015,2,3,550
2015,2,3,2230
2015,2,3,2230
2015,2,7,2312
2015,2,3,130
2015,2,2,2325
2015,2,2,1
2015,2,3,758
2015,2,6,1340
2015,1,7,845
2015,1,3,1754
2015,1,7,1336
2015,2,1,1702
2015,2,3,2004
2015,2,2,1638
2015,2,4,1725
2015,2,6,1815
2015,2,7,1455
2015,2,7,1721
2015,2,7,2315
2015,2,1,1742
2015,2,3,741
2015,2,2,757
2015,2,3,1400
2015,2,3,1430
2015,2,4,750
2015,2,3,800
2015,2,4,827
2015,2,3,1925
2015,2,4,920
2015,2,4,945
2015,2,4,815
2015,2,2,1540
2015,2,4,1131
2015,2,4,945
2015,2,4,1135
2015,2,4,1115
2015,2,4,1205
2015,2,3,2148
2015,2,4,1332
2015,2,4,1355
2015,2,4,1419
2015,2,4,1434
2015,2,4,1448
2015,2,5,1520
2015,2,7,2214
2015,2,4,1508
2015,2,4,1505
2015,2,2,2010
2015,2,3,1821
2015,2,4,1621
2015,2,4,1528
2015,2,4,1750
2015,2,4,1700
2015,2,4,1744
2015,2,6,1858
2015,2,4,1530
2015,2,7,911
2015,2,4,1539
2015,2,4,1958
2015,2,4,1604
2015,2,4,1623
2015,2,3,1415
2015,2,4,2342
2015,2,6,355
2015,2,5,220
2015,2,5,246
2015,2,4,1739
2015,2,6,732
2015,2,7,455
2015,2,2,1630
2015,2,7,1648
2015,2,5,545
2015,1,4,1528
2015,2,4,1430
2015,2,2,1015
2015,2,2,1440
2015,2,5,939
2015,2,5,825
2015,2,4,730
2015,2,5,1045
2015,2,5,904
2015,2,4,1512
2015,2,6,1110
2015,2,7,1705
2015,2,2,935
2015,2,2,2307
2015,2,4,1543
2015,2,5,1215
2015,2,7,1500
2015,2,5,1055
2015,2,5,1115
2015,2,2,2117
2015,2,2,2212
2015,2,4,2241
2015,2,5,1615
2015,2,7,1959
2015,2,5,1652
2015,2,2,1944
2015,2,5,1614
2015,1,7,635
2015,1,1,150
2015,2,3,1823
2015,2,4,1514
2015,2,5,1702
2015,2,5,1813
2015,1,6,2025
2015,1,7,811
2015,2,2,1256
2015,2,7,854
2015,2,7,1515
2015,2,1,1844
2015,2,4,252
2015,2,4,506
2015,2,6,15
2015,2,2,425
2015,2,2,1005
2015,1,4,1151
2015,2,2,1515
2015,2,7,715
2015,2,5,1640
2015,2,5,1950
2015,2,5,1700
2015,2,5,1835
2015,2,1,2034
2015,2,4,1330
2015,2,5,2205
2015,2,5,2309
2015,2,6,31
2015,2,6,20
2015,2,6,15
2015,2,6,46
2015,2,6,59
2015,2,5,2245
2015,2,6,153
2015,2,5,2356
2015,2,5,2345
2015,2,6,425
2015,2,6,421
2015,2,3,1540
2015,2,4,2102
2015,2,4,2107
2015,2,6,554
2015,2,1,1916
2015,2,3,1000
2015,2,5,1004
2015,2,7,1417
2015,2,2,925
2015,2,3,1549
2015,2,4,1432
2015,2,4,1330
2015,1,7,1430
2015,2,3,1740
2015,2,2,752
2015,2,1,1300
2015,2,6,800
2015,2,6,740
